"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Mon Feb 26 15:32:40 GMT 2024","Mon Feb 26 15:32:41 GMT 2024","219","","Native view demo","","native_view_spec","","Checking native text","Location - features/specs/native_view_spec.rb:12"
"broken","Mon Feb 26 15:32:39 GMT 2024","Mon Feb 26 15:32:39 GMT 2024","183","","User Login","","login_spec","","Login happy path","Location - features/specs/login_spec.rb:11"
"broken","Mon Feb 26 15:32:40 GMT 2024","Mon Feb 26 15:32:40 GMT 2024","162","","Long press button","","long_press_spec","","Checking long press","Location - features/specs/long_press_spec.rb:10"
"broken","Mon Feb 26 15:32:39 GMT 2024","Mon Feb 26 15:32:40 GMT 2024","145","","User Login","","login_spec","","Login invalid password credential","Location - features/specs/login_spec.rb:23"
"broken","Mon Feb 26 15:32:39 GMT 2024","Mon Feb 26 15:32:39 GMT 2024","227","","Drag and drop","","drag_and_drop_spec","","Checking drag and drop","Location - features/specs/drag_and_drop_spec.rb:10"
"broken","Mon Feb 26 15:32:41 GMT 2024","Mon Feb 26 15:32:41 GMT 2024","150","","Slider","","slider_spec","","Checking second swipe","Location - features/specs/slider_spec.rb:16"
"broken","Mon Feb 26 15:32:40 GMT 2024","Mon Feb 26 15:32:40 GMT 2024","227","","User Login","","login_spec","","Login empty credentials","Location - features/specs/login_spec.rb:35"
"broken","Mon Feb 26 15:32:40 GMT 2024","Mon Feb 26 15:32:40 GMT 2024","448","","User Login","","login_spec","","Login invalid username and password credential","Location - features/specs/login_spec.rb:29"
"broken","Mon Feb 26 15:32:39 GMT 2024","Mon Feb 26 15:32:39 GMT 2024","278","","Carousel","","carousel_spec","","Checking carousel","Location - features/specs/carousel_spec.rb:10"
"broken","Mon Feb 26 15:32:39 GMT 2024","Mon Feb 26 15:32:39 GMT 2024","147","","User Login","","login_spec","","Login invalid username credential","Location - features/specs/login_spec.rb:17"
"broken","Mon Feb 26 15:32:41 GMT 2024","Mon Feb 26 15:32:41 GMT 2024","175","","Slider","","slider_spec","","Checking first swipe","Location - features/specs/slider_spec.rb:10"
"broken","Mon Feb 26 15:32:41 GMT 2024","Mon Feb 26 15:32:41 GMT 2024","296","","Vertical swiping","","vertical_swiping_spec","","Checking first vertical swiping","Location - features/specs/vertical_swiping_spec.rb:10"
