"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Wed Feb 28 22:38:10 GMT 2024","Wed Feb 28 22:38:12 GMT 2024","1660","","Native view demo","","native_view_spec","","Checking native text","Location - features/specs/native_view_spec.rb:12"
"broken","Wed Feb 28 22:38:00 GMT 2024","Wed Feb 28 22:38:02 GMT 2024","1677","","User Login","","login_spec","","Login happy path","Location - features/specs/login_spec.rb:11"
"broken","Wed Feb 28 22:38:02 GMT 2024","Wed Feb 28 22:38:03 GMT 2024","1613","","User Login","","login_spec","","Login invalid username credential","Location - features/specs/login_spec.rb:17"
"broken","Wed Feb 28 22:38:13 GMT 2024","Wed Feb 28 22:38:15 GMT 2024","1612","","Slider","","slider_spec","","Checking second swipe","Location - features/specs/slider_spec.rb:16"
"broken","Wed Feb 28 22:37:58 GMT 2024","Wed Feb 28 22:37:59 GMT 2024","642","","Carousel","","carousel_spec","","Checking carousel","Location - features/specs/carousel_spec.rb:10"
"broken","Wed Feb 28 22:37:59 GMT 2024","Wed Feb 28 22:38:00 GMT 2024","1648","","Drag and drop","","drag_and_drop_spec","","Checking drag and drop","Location - features/specs/drag_and_drop_spec.rb:10"
"broken","Wed Feb 28 22:38:05 GMT 2024","Wed Feb 28 22:38:07 GMT 2024","1759","","User Login","","login_spec","","Login invalid username and password credential","Location - features/specs/login_spec.rb:29"
"broken","Wed Feb 28 22:38:15 GMT 2024","Wed Feb 28 22:38:17 GMT 2024","1601","","Vertical swiping","","vertical_swiping_spec","","Checking first vertical swiping","Location - features/specs/vertical_swiping_spec.rb:10"
"broken","Wed Feb 28 22:38:12 GMT 2024","Wed Feb 28 22:38:13 GMT 2024","1617","","Slider","","slider_spec","","Checking first swipe","Location - features/specs/slider_spec.rb:10"
"broken","Wed Feb 28 22:38:07 GMT 2024","Wed Feb 28 22:38:08 GMT 2024","1619","","User Login","","login_spec","","Login empty credentials","Location - features/specs/login_spec.rb:35"
"broken","Wed Feb 28 22:38:08 GMT 2024","Wed Feb 28 22:38:10 GMT 2024","1603","","Long press button","","long_press_spec","","Checking long press","Location - features/specs/long_press_spec.rb:10"
"broken","Wed Feb 28 22:38:03 GMT 2024","Wed Feb 28 22:38:05 GMT 2024","1613","","User Login","","login_spec","","Login invalid password credential","Location - features/specs/login_spec.rb:23"
