"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Feb 23 19:59:55 GMT 2024","Fri Feb 23 19:59:55 GMT 2024","122","","User Login","","login_spec","","Login happy path","Location - features/specs/login_spec.rb:11"
"broken","Fri Feb 23 19:59:56 GMT 2024","Fri Feb 23 19:59:56 GMT 2024","178","","Slider","","slider_spec","","Checking second swipe","Location - features/specs/slider_spec.rb:16"
"broken","Fri Feb 23 19:59:55 GMT 2024","Fri Feb 23 19:59:56 GMT 2024","182","","User Login","","login_spec","","Login invalid username and password credential","Location - features/specs/login_spec.rb:29"
"broken","Fri Feb 23 19:59:56 GMT 2024","Fri Feb 23 19:59:57 GMT 2024","237","","Vertical swiping","","vertical_swiping_spec","","Checking first vertical swiping","Location - features/specs/vertical_swiping_spec.rb:10"
"broken","Fri Feb 23 19:59:55 GMT 2024","Fri Feb 23 19:59:55 GMT 2024","159","","User Login","","login_spec","","Login invalid username credential","Location - features/specs/login_spec.rb:17"
"broken","Fri Feb 23 19:59:55 GMT 2024","Fri Feb 23 19:59:55 GMT 2024","193","","User Login","","login_spec","","Login invalid password credential","Location - features/specs/login_spec.rb:23"
"broken","Fri Feb 23 19:59:56 GMT 2024","Fri Feb 23 19:59:56 GMT 2024","138","","User Login","","login_spec","","Login empty credentials","Location - features/specs/login_spec.rb:35"
"broken","Fri Feb 23 19:59:54 GMT 2024","Fri Feb 23 19:59:55 GMT 2024","322","","Carousel","","carousel_spec","","Checking carousel","Location - features/specs/carousel_spec.rb:10"
"broken","Fri Feb 23 19:59:56 GMT 2024","Fri Feb 23 19:59:56 GMT 2024","148","","Long press button","","long_press_spec","","Checking long press","Location - features/specs/long_press_spec.rb:10"
"broken","Fri Feb 23 19:59:55 GMT 2024","Fri Feb 23 19:59:55 GMT 2024","189","","Drag and drop","","drag_and_drop_spec","","Checking drag and drop","Location - features/specs/drag_and_drop_spec.rb:10"
"broken","Fri Feb 23 19:59:56 GMT 2024","Fri Feb 23 19:59:56 GMT 2024","202","","Slider","","slider_spec","","Checking first swipe","Location - features/specs/slider_spec.rb:10"
"broken","Fri Feb 23 19:59:56 GMT 2024","Fri Feb 23 19:59:56 GMT 2024","245","","Native view demo","","native_view_spec","","Checking native text","Location - features/specs/native_view_spec.rb:12"
