"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Feb 22 22:15:05 GMT 2024","Thu Feb 22 22:15:08 GMT 2024","2647","","Slider","","slider_spec","","Checking first swipe","Location - features/specs/slider_spec.rb:10"
"broken","Thu Feb 22 22:15:02 GMT 2024","Thu Feb 22 22:15:05 GMT 2024","3090","","Native view demo","","native_view_spec","","Checking native text","Location - features/specs/native_view_spec.rb:12"
"broken","Thu Feb 22 22:14:56 GMT 2024","Thu Feb 22 22:14:59 GMT 2024","2656","","User Login","","login_spec","","Login empty credentials","Location - features/specs/login_spec.rb:35"
"broken","Thu Feb 22 22:14:40 GMT 2024","Thu Feb 22 22:14:43 GMT 2024","2701","","Carousel","","carousel_spec","","Checking carousel","Location - features/specs/carousel_spec.rb:10"
"broken","Thu Feb 22 22:14:54 GMT 2024","Thu Feb 22 22:14:56 GMT 2024","2590","","User Login","","login_spec","","Login invalid username and password credential","Location - features/specs/login_spec.rb:29"
"broken","Thu Feb 22 22:14:48 GMT 2024","Thu Feb 22 22:14:51 GMT 2024","2817","","User Login","","login_spec","","Login invalid username credential","Location - features/specs/login_spec.rb:17"
"broken","Thu Feb 22 22:14:43 GMT 2024","Thu Feb 22 22:14:46 GMT 2024","2615","","Drag and drop","","drag_and_drop_spec","","Checking drag and drop","Location - features/specs/drag_and_drop_spec.rb:10"
"broken","Thu Feb 22 22:14:51 GMT 2024","Thu Feb 22 22:14:54 GMT 2024","2487","","User Login","","login_spec","","Login invalid password credential","Location - features/specs/login_spec.rb:23"
"broken","Thu Feb 22 22:15:11 GMT 2024","Thu Feb 22 22:15:13 GMT 2024","2690","","Vertical swiping","","vertical_swiping_spec","","Checking first vertical swiping","Location - features/specs/vertical_swiping_spec.rb:10"
"broken","Thu Feb 22 22:14:59 GMT 2024","Thu Feb 22 22:15:02 GMT 2024","3397","","Long press button","","long_press_spec","","Checking long press","Location - features/specs/long_press_spec.rb:10"
"broken","Thu Feb 22 22:14:46 GMT 2024","Thu Feb 22 22:14:48 GMT 2024","2703","","User Login","","login_spec","","Login happy path","Location - features/specs/login_spec.rb:11"
"broken","Thu Feb 22 22:15:08 GMT 2024","Thu Feb 22 22:15:11 GMT 2024","2697","","Slider","","slider_spec","","Checking second swipe","Location - features/specs/slider_spec.rb:16"
